iata_code,name,lat,lon,reisezeit_stunden,anzahl_umstiege
CKG,Chongqing Jiangbei International Airport,29.719200134277344,106.64199829101562,14.65,1
DNH,Dunhuang Airport,40.16109848022461,94.80919647216795,14.66,2
IXM,Madurai Airport,9.83450984955,78.09339904790001,14.66,1
TYN,Taiyuan Wusu Airport,37.74689865112305,112.62799835205078,14.67,1
XIL,Xilinhot Airport,43.91559982299805,115.96399688720705,14.67,1
TVF,Thief River Falls Regional Airport,48.06570053,-96.18499756,14.67,2
WEF,Weifang Airport,36.646702,119.119003,14.68,1
DLC,Zhoushuizi Airport,38.9656982421875,121.53900146484376,14.68,1
YFH,Fort Hope Airport,51.5619010925293,-87.90779876708984,14.68,2
CUU,General Roberto Fierro Villalobos International Airport,28.702899932900003,-105.964996338,14.69,1
TGU,Toncontín International Airport,14.06089973449707,-87.21720123291016,14.69,1
IRK,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,14.69,2
PZH,Zhob Airport,31.358400344848633,69.4636001586914,14.69,2
RNO,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,14.7,1
TSH,Tshikapa Airport,-6.43833,20.794701,14.71,2
QFG,Eqalugaarsuit Heliport,60.6197196536,-45.9140619636,14.72,4
DRV,Dharavandhoo Airport,5.1561,73.1302,14.72,1
XIC,Xichang Qingshan Airport,27.989099502563477,102.18399810791016,14.73,1
SHE,Taoxian Airport,41.639801025390625,123.48300170898438,14.74,1
KHV,Khabarovsk-Novy Airport,48.52799987793,135.18800354004,14.74,1
TRC,Francisco Sarabia International Airport,25.568300247199996,-103.411003113,14.75,1
LLU,Alluitsup Paa Heliport,60.46445,-45.56917,14.75,4
TAM,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,14.75,1
FLG,Flagstaff Pulliam Airport,35.13850021,-111.6709976,14.76,1
LUN,Kenneth Kaunda International Airport Lusaka,-15.3308000565,28.4526004791,14.76,1
OWB,Owensboro Daviess County Airport,37.74010086,-87.16680145,14.77,2
YNT,Yantai Laishan Airport,37.40169906616211,121.37200164794922,14.77,1
SOW,Show Low Regional Airport,34.265499115,-110.005996704,14.77,1
PSP,Palm Springs International Airport,33.8297004699707,-116.50700378417967,14.78,1
CIH,Changzhi Airport,36.247501,113.125999,14.78,1
SMF,Sacramento International Airport,38.69540023803711,-121.59100341796876,14.78,1
ERL,Erenhot Saiwusu International Airport,43.4225,112.096667,14.79,1
VSA,Carlos Rovirosa Pérez International Airport,17.996999740600586,-92.81739807128906,14.79,1
JNG,Jining Qufu Airport,35.292778,116.346667,14.79,1
JBR,Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016,14.79,2
JNN,Nanortalik Heliport,60.141883975899994,-45.232976675,14.8,4
TAO,Liuting Airport,36.2661018372,120.374000549,14.8,1
AOG,Anshan Air Base,41.105301,122.853996,14.81,1
STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,14.81,1
DCY,Daocheng Yading Airport,29.323056,100.053333,14.81,1
ONT,Ontario International Airport,34.055999755859375,-117.60099792480467,14.83,1
VQS,Vieques Airport,18.1158008575,-65.4226989746,14.83,2
BAV,Baotou Airport,40.560001373291016,109.99700164794922,14.83,1
CPX,Benjamin Rivera Noriega Airport,18.313289,-65.304324,14.83,2
YUM,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,14.84,1
DSN,Ordos Ejin Horo Airport,39.49,109.861388889,14.85,1
WXN,Wanxian Airport,30.8017,108.433,14.85,1
BXR,Bam Airport,29.084199905395508,58.45000076293945,14.85,3
LYI,Shubuling Airport,35.04610061645508,118.41200256347656,14.86,1
AHN,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,14.86,2
MRY,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,14.86,1
MOD,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,14.86,1
BNB,Boende Airport,-0.2169999927282333,20.850000381469727,14.87,2
MGA,Augusto C. Sandino (Managua) International Airport,12.14150047302246,-86.16819763183594,14.87,1
ZYI,Zunyi Xinzhou Airport,27.5895,107.0007,14.87,1
GUA,La Aurora Airport,14.5833,-90.527496,14.87,1
ORH,Worcester Regional Airport,42.26729965209961,-71.87570190429688,14.87,1
BUR,Bob Hope Airport,34.20069885253906,-118.35900115966795,14.88,1
YWP,Webequie Airport,52.9593933975,-87.3748683929,14.88,2
TGO,Tongliao Airport,43.556702,122.199997,14.88,1
SNA,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,14.89,1
SAL,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,14.89,1
MAZ,Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849853515625,14.89,2
LGB,Long Beach /Daugherty Field/ Airport,33.81769943,-118.1520004,14.89,1
DYR,Ugolny Airport,64.734902,177.740997,14.9,1
KDO,Kadhdhoo Airport,1.8591699600219729,73.52189636230469,14.9,1
KGA,Kananga Airport,-5.90005016327,22.4692001343,14.91,2
OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,14.92,1
UYN,Yulin Yuyang Airport,38.35971,109.590927,14.92,1
JIQ,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,14.92,1
SLP,Ponciano Arriaga International Airport,22.254299163800003,-100.930999756,14.92,1
TGZ,Angel Albino Corzo International Airport,16.5636005402,-93.0224990845,14.93,1
KTN,Ketchikan International Airport,55.35559845,-131.7140045,14.93,1
PZI,Bao'anying Airport,26.54,101.79852,14.93,1
LYG,Lianyungang Airport,34.571667,118.873611,14.93,1
VIJ,Virgin Gorda Airport,18.446399688720703,-64.42749786376953,14.95,2
DDG,Dandong Airport,40.0247,124.286003,14.95,1
FAT,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594,14.95,1
CGO,Zhengzhou Xinzheng International Airport,34.519699096699995,113.841003418,14.96,1
DIG,Diqing Airport,27.7936,99.6772,14.96,1
SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,14.97,1
KWE,Longdongbao Airport,26.53849983215332,106.8010025024414,14.97,1
PIE,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,14.98,2
BSB,Presidente Juscelino Kubistschek International Airport,-15.86916732788086,-47.92083358764648,14.98,1
AZA,Phoenix-Mesa-Gateway Airport,33.30780029,-111.6549988,14.98,1
HTN,Hotan Airport,37.03850173950195,79.86489868164062,14.99,2
PGD,Charlotte County Airport,26.92020035,-81.9905014,14.99,2
GIU,Sigiriya Air Force Base,7.956669807430001,80.7285003662,14.99,1
UKX,Ust-Kut Airport,56.8567008972168,105.7300033569336,14.99,2
YQK,Kenora Airport,49.788299560546875,-94.36309814453124,15.0,2
UMD,Uummannaq Heliport,70.6804279261,-52.111630439799995,15.0,4
LYA,Luoyang Airport,34.741100311299995,112.388000488,15.0,1
BFL,Meadows Field,35.43360138,-119.0569992,15.0,1
KCT,Koggala Airport,5.993680000305176,80.32029724121094,15.01,1
SLN,Salina Municipal Airport,38.79100036621094,-97.6521987915039,15.01,2
CIC,Chico Municipal Airport,39.79539871,-121.8580017,15.01,1
BAQ,Ernesto Cortissoz International Airport,10.8896,-74.7808,15.02,1
LJG,Lijiang Airport,26.6800003052,100.246002197,15.02,1
ZCL,General Leobardo C. Ruiz International Airport,22.8971004486,-102.68699646,15.02,1
ENY,Yan'an Ershilipu Airport,36.636902,109.554001,15.03,1
MMU,Morristown Municipal Airport,40.79940032958984,-74.41490173339844,15.03,2
DGO,General Guadalupe Victoria International Airport,24.1242008209,-104.527999878,15.04,1
HRI,Mattala Rajapaksa International Airport,6.284467,81.124128,15.04,1
LIR,Daniel Oduber Quiros International Airport,10.5933,-85.544403,15.04,1
HIA,Lianshui Airport,33.7908333333,119.125,15.05,1
CTG,Rafael Nuñez International Airport,10.4424,-75.513,15.05,1
YCU,Yuncheng Guangong Airport,35.116391,111.031388889,15.05,1
SMX,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,15.05,1
YNG,Youngstown Warren Regional Airport,41.26070023,-80.67910004,15.05,2
CLD,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,15.06,1
GKK,Kooddoo Airport,0.7324,73.4336,15.06,1
SBA,Santa Barbara Municipal Airport,34.42620087,-119.8399963,15.06,1
MJM,Mbuji Mayi Airport,-6.121240139010001,23.569000244099996,15.07,2
RLK,Bayannur Tianjitai Airport,40.926,107.7428,15.07,1
KHG,Kashgar Airport,39.5429000854,76.0199966431,15.07,2
QRO,Querétaro Intercontinental Airport,20.6173,-100.185997,15.08,1
VVO,Vladivostok International Airport,43.39899826049805,132.1479949951172,15.08,1
SJO,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,15.08,1
YRL,Red Lake Airport,51.066898345947266,-93.79309844970705,15.08,2
AGU,Jesús Terán Paredo International Airport,21.705601,-102.318001,15.08,1
KMG,Kunming Changshui International Airport,25.1019444,102.9291667,15.08,1
WIL,Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,15.09,2
SBP,San Luis County Regional Airport,35.236801147499996,-120.641998291,15.09,1
HOT,Memorial Field,34.47800064086914,-93.09619903564452,15.1,2
KDM,Kaadedhdhoo Airport,0.4881309866905212,72.99690246582031,15.1,1
FNJ,Pyongyang Sunan International Airport,39.224098,125.669998,15.11,1
BJX,Del Bajío International Airport,20.9935,-101.481003,15.11,1
RDD,Redding Municipal Airport,40.50899887,-122.2929993,15.11,1
BIM,South Bimini Airport,25.6998996735,-79.2647018433,15.11,2
HRO,Boone County Airport,36.26150131225586,-93.15470123291016,15.13,2
HMO,General Ignacio P. Garcia International Airport,29.095899581900003,-111.047996521,15.13,1
DLU,Dali Airport,25.649401,100.319,15.13,1
BPX,Qamdo Bangda Airport,30.553600311279297,97.1082992553711,15.13,1
FUG,Fuyang Xiguan Airport,32.882157,115.734364,15.13,1
IPL,Imperial County Airport,32.834201812699995,-115.57900238,15.13,1
YNZ,Yancheng Airport,33.425833,120.203056,15.14,1
HLH,Ulanhot Airport,46.195333,122.008333,15.14,1
LHW,Lanzhou Zhongchuan Airport,36.5152015686,103.620002747,15.14,1
ELD,South Arkansas Regional At Goodwin Field,33.22100067138672,-92.81330108642578,15.14,2
VER,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,15.15,1
SCK,Stockton Metropolitan Airport,37.894199371338,-121.2379989624,15.15,1
CNF,Tancredo Neves International Airport,-19.62444305419922,-43.97194290161133,15.16,1
KCK,Kirensk Airport,57.773,108.064,15.16,2
XNN,Xining Caojiabu Airport,36.5275,102.042999,15.17,1
WUA,Wuhai Airport,39.7934,106.7993,15.17,1
RGN,Yangon International Airport,16.907300949099998,96.1332015991,15.17,1
KUL,Kuala Lumpur International Airport,2.745579957962,101.70999908447,15.18,0
GLH,Mid Delta Regional Airport,33.4828987121582,-90.98560333251952,15.18,2
LAU,Manda Airstrip,-2.252419948577881,40.91310119628906,15.19,2
PBC,Hermanos Serdán International Airport,19.1581001282,-98.3713989258,15.19,1
KYZ,Kyzyl Airport,51.66939926147461,94.40059661865234,15.2,2
ACV,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,15.21,1
CGQ,Longjia Airport,43.9962005615,125.684997559,15.21,1
YIH,Yichang Sanxia Airport,30.55655,111.479988,15.21,1
MLM,General Francisco J. Mujica International Airport,19.849899292,-101.025001526,15.22,1
MAR,La Chinita International Airport,10.5582084656,-71.7278594971,15.22,1
YTY,Yangzhou Taizhou Airport,32.5634,119.7198,15.23,1
MZT,General Rafael Buelna International Airport,23.1613998413,-106.26599884,15.23,1
VIS,Visalia Municipal Airport,36.3186988831,-119.392997742,15.23,1
LVI,Livingstone Airport,-17.821800231933594,25.82270050048828,15.24,1
YPY,Fort Chipewyan Airport,58.7672004699707,-111.11699676513672,15.25,2
TNR,Ivato Airport,-18.7969,47.478802,15.25,1
GAN,Gan International Airport,-0.693342,73.155602,15.26,1
CME,Ciudad del Carmen International Airport,18.65369987487793,-91.79900360107422,15.28,1
HFE,Hefei Luogang International Airport,31.780000686645508,117.2979965209961,15.28,1
GMP,Gimpo International Airport,37.5583,126.791,15.28,1
GDL,Don Miguel Hidalgo Y Costilla International Airport,20.521799087524418,-103.31099700927734,15.29,1
IAG,Niagara Falls International Airport,43.1072998046875,-78.94619750976562,15.29,2
NZH,Manzhouli Xijiao Airport,49.566667,117.33,15.29,2
BKZ,Bukoba Airport,-1.332,31.8212,15.29,2
NBS,Changbaishan Airport,42.066944,127.602222,15.31,1
NKG,Nanjing Lukou Airport,31.742000579833984,118.86199951171876,15.31,1
OAX,Xoxocotlán International Airport,16.9999008179,-96.726600647,15.32,1
CZX,Changzhou Benniu Airport,31.919701,119.778999,15.32,1
CEC,Jack Mc Namara Field Airport,41.78020096,-124.2369995,15.32,1
XFN,Xiangyang Liuji Airport,32.1506,112.291,15.33,1
PAZ,El Tajín National Airport,20.6026992798,-97.4608001709,15.33,1
BLA,General José Antonio Anzoategui International Airport,10.111111,-64.692222,15.33,2
LMT,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,15.34,1
TAE,Daegu Airport,35.896872,128.65531,15.34,1
TCZ,Tengchong Tuofeng Airport,24.9380555556,98.4858333333,15.34,1
TCB,Treasure Cay Airport,26.745300293,-77.3912963867,15.34,2
PHB,Prefeito Doutor João Silva Filho Airport,-2.89374995232,-41.73199844359999,15.35,2
JAL,El Lencero Airport,19.4750995636,-96.7975006104,15.36,1
NDG,Qiqihar Sanjiazi Airport,47.239601135253906,123.91799926757812,15.36,1
KWL,Guilin Liangjiang International Airport,25.21809959411621,110.03900146484376,15.37,1
UUS,Yuzhno-Sakhalinsk Airport,46.88869857788086,142.71800231933594,15.37,1
HRB,Taiping Airport,45.6234016418457,126.25,15.37,1
JDO,Orlando Bezerra de Menezes Airport,-7.21895980835,-39.2700996399,15.38,2
MUN,Maturín Airport,9.75452995300293,-63.14739990234375,15.38,2
KND,Kindu Airport,-2.91917991638,25.915399551399997,15.38,2
MNL,Ninoy Aquino International Airport,14.5086,121.019997,15.38,0
JNU,Juneau International Airport,58.35499954223633,-134.5760040283203,15.39,1
NNY,Nanyang Jiangying Airport,32.980801,112.614998,15.39,1
YQD,The Pas Airport,53.97140121459961,-101.09100341796876,15.39,2
DQA,Saertu Airport,46.7463888889,125.140555556,15.39,1
WUX,Sunan Shuofang International Airport,31.494400024399997,120.429000854,15.39,1
MMH,Mammoth Yosemite Airport,37.62409973,-118.8379974,15.4,1
LUM,Mangshi Airport,24.4011,98.5317,15.4,1
WUH,Wuhan Tianhe International Airport,30.7838,114.208,15.4,1
YLC,Kimmirut Airport,62.8499984741,-69.88330078119999,15.4,2
CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,15.4,1
MCE,Merced Regional Macready Field,37.28469849,-120.5139999,15.41,1
ZHY,Zhongwei Shapotou Airport,37.573125,105.154454,15.41,1
FEN,Fernando de Noronha Airport,-3.85493,-32.423302,15.41,2
MWX,Muan International Airport,34.991406,126.382814,15.41,1
MCZ,Zumbi dos Palmares Airport,-9.510809898376465,-35.79169845581055,15.42,2
LZH,Liuzhou Bailian Airport,24.2075,109.390999,15.42,1
PVR,Licenciado Gustavo Díaz Ordaz International Airport,20.680099487304688,-105.25399780273438,15.43,1
SUK,Sakkyryr Airport,67.792,130.394,15.43,2
HLD,Dongshan Airport,49.2050018311,119.824996948,15.43,1
FKI,Bangoka International Airport,0.481638997793,25.3379993439,15.45,2
AQG,Anqing Tianzhushan Airport,30.582199,117.050003,15.45,1
ACA,General Juan N Alvarez International Airport,16.757099151611328,-99.75399780273438,15.45,1
ODO,Bodaybo Airport,57.866100311299995,114.242996216,15.45,2
XSC,South Caicos Airport,21.5156993866,-71.528503418,15.46,2
ZIH,Ixtapa Zihuatanejo International Airport,17.601600647,-101.460998535,15.47,1
SHA,Shanghai Hongqiao International Airport,31.197900772094727,121.33599853515624,15.47,1
HGH,Hangzhou Xiaoshan International Airport,30.22949981689453,120.43399810791016,15.48,1
HAN,Noi Bai International Airport,21.221200942993164,105.80699920654295,15.48,1
CSX,Changsha Huanghua International Airport,28.189199447599997,113.220001221,15.48,1
LZY,Nyingchi Airport,29.303300857543945,94.33529663085938,15.48,1
MDE,Jose Maria Córdova International Airport,6.16454,-75.4231,15.49,1
BHR,Bharatpur Airport,27.678101,84.429398,15.49,2
BYN,Bayankhongor Airport,46.163299560546875,100.7040023803711,15.49,2
PKC,Yelizovo Airport,53.16790008544922,158.45399475097656,15.5,1
YFO,Flin Flon Airport,54.6781005859375,-101.68199920654295,15.5,2
SJD,Los Cabos International Airport,23.15180015563965,-109.72100067138672,15.5,1
ZLT,La Tabatière Airport,50.8307991027832,-58.97560119628906,15.5,4
REX,General Lucio Blanco International Airport,26.0089,-98.2285,15.51,1
DLZ,Dalanzadgad Airport,43.59170150756836,104.43000030517578,15.51,2
THE,Senador Petrônio Portela Airport,-5.0599398613,-42.8235015869,15.51,2
PBD,Porbandar Airport,21.6487007141,69.65720367429999,15.51,2
GDT,JAGS McCartney International Airport,21.444499969482425,-71.14230346679688,15.51,2
YNJ,Yanji Chaoyangchuan Airport,42.8828010559,129.451004028,15.52,1
LZC,Lázaro Cárdenas Airport,18.0016994476,-102.221000671,15.52,1
SIN,Singapore Changi Airport,1.35019,103.994003,15.53,0
JKR,Janakpur Airport,26.708799362199997,85.9224014282,15.53,2
OTH,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,15.53,1
MXV,Mörön Airport,49.663299560546875,100.0989990234375,15.54,2
NNG,Nanning Wuxu Airport,22.608299255371097,108.1719970703125,15.54,1
ZLO,Playa De Oro International Airport,19.1448001862,-104.558998108,15.54,1
YYE,Fort Nelson Airport,58.8363990784,-122.597000122,15.55,2
CJU,Jeju International Airport,33.51129913330078,126.49299621582033,15.55,1
YTH,Thompson Airport,55.80110168457031,-97.86419677734376,15.56,2
PKR,Pokhara Airport,28.200899124145508,83.98210144042969,15.56,2
JPA,Presidente Castro Pinto International Airport,-7.145833015440001,-34.9486122131,15.57,2
JHG,Xishuangbanna Gasa Airport,21.973899841308594,100.76000213623048,15.57,1
TXN,Tunxi International Airport,29.733299255371097,118.25599670410156,15.57,1
TLC,Licenciado Adolfo Lopez Mateos International Airport,19.3370990753,-99.56600189210002,15.58,1
PRC,Ernest A. Love Field,34.65449905,-112.4199982,15.58,1
YHR,Chevery Airport,50.46889877319336,-59.63669967651367,15.58,4
PZO,General Manuel Carlos Piar International Airport,8.288530349731445,-62.760398864746094,15.58,2
ZEM,Eastmain River Airport,52.22639846801758,-78.52249908447266,15.59,3
MDG,Mudanjiang Hailang International Airport,44.5241012573,129.569000244,15.59,1
JIU,Jiujiang Lushan Airport,29.476944,115.801111,15.6,1
COQ,Choibalsan Airport,48.13570022583008,114.64600372314452,15.61,2
TMI,Tumling Tar Airport,27.315001,87.193298,15.61,2
HUX,Bahías de Huatulco International Airport,15.7753,-96.262604,15.61,1
BWA,Gautam Buddha Airport,27.505685,83.416293,15.62,2
JDZ,Jingdezhen Airport,29.3386001587,117.176002502,15.62,1
YXP,Pangnirtung Airport,66.1449966431,-65.71360015869999,15.62,2
PXM,Puerto Escondido International Airport,15.8769,-97.089103,15.62,1
PTG,Polokwane International Airport,-23.845269,29.458615,15.63,1
GBE,Sir Seretse Khama International Airport,-24.555201,25.9182,15.64,1
PUS,Gimhae International Airport,35.1795005798,128.93800354,15.64,1
CAP,Cap Haitien International Airport,19.733,-72.194702,15.64,2
ULK,Lensk Airport,60.7206001282,114.825996399,15.65,2
MQJ,Moma Airport,66.450861,143.261551,15.65,2
MQP,Kruger Mpumalanga International Airport,-25.3831996918,31.1056003571,15.65,1
NGB,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,15.65,1
CLQ,Licenciado Miguel de la Madrid Airport,19.277,-103.577002,15.65,1
YGX,Gillam Airport,56.35749816894531,-94.71060180664062,15.65,2
CVM,General Pedro Jose Mendez International Airport,23.7033004761,-98.9564971924,15.66,1
MTS,Matsapha Airport,-26.52899932861328,31.3075008392334,15.66,1
HSN,Zhoushan Airport,29.9342002869,122.361999512,15.66,1
YIW,Yiwu Airport,29.3446998596,120.031997681,15.67,1
BIR,Biratnagar Airport,26.48150062561035,87.26399993896484,15.67,2
MTT,Minatitlán/Coatzacoalcos National Airport,18.1033992767,-94.5807037354,15.68,1
KHN,Nanchang Changbei International Airport,28.864999771118164,115.9000015258789,15.68,1
AJU,Santa Maria Airport,-10.984000206,-37.0703010559,15.69,2
SLZ,Marechal Cunha Machado International Airport,-2.585360050201416,-44.234100341796875,15.69,2
HDS,Hoedspruit Air Force Base Airport,-24.3686008453,31.0487003326,15.71,1
LYB,Edward Bodden Airfield,19.660161,-80.088826,15.71,2
FUK,Fukuoka Airport,33.585899353027344,130.4510040283203,15.71,1
JGS,Jinggangshan Airport,26.856899261499997,114.736999512,15.72,1
VLN,Arturo Michelena International Airport,10.14973258972168,-67.92839813232422,15.73,2
BHY,Beihai Airport,21.5394,109.293999,15.73,1
YTE,Cape Dorset Airport,64.2300033569,-76.5267028809,15.74,2
DAX,Dachuan Airport,31.1302,107.4295,15.74,1
UBJ,Yamaguchi Ube Airport,33.930000305200004,131.279006958,15.74,1
GYS,Guangyuan Airport,32.3911018371582,105.7020034790039,15.74,1
PBL,General Bartolome Salom International Airport,10.48050022125244,-68.072998046875,15.74,2
MSU,Moshoeshoe I International Airport,-29.462299346923828,27.552499771118164,15.75,1
BDP,Bhadrapur Airport,26.5708007812,88.07959747310001,15.75,2
HSG,Saga Airport,33.149700164799995,130.302001953,15.75,1
BFN,Bram Fischer International Airport,-29.0926990509,26.302400589,15.75,1
PHW,Hendrik Van Eck Airport,-23.9372005463,31.1553993225,15.75,1
NGS,Nagasaki Airport,32.916900634799994,129.914001465,15.75,1
VCP,Viracopos International Airport,-23.0074005127,-47.1344985962,15.77,1
CGD,Changde Airport,28.9188995361,111.63999939,15.77,1
HDG,Handan Airport,36.5258333333,114.425555556,15.78,1
JXA,Jixi Xingkaihu Airport,45.293,131.193,15.78,1
KOW,Ganzhou Airport,25.853333,114.778889,15.79,1
CDR,Chadron Municipal Airport,42.837600708,-103.095001221,15.79,2
DYG,Dayong Airport,29.1028,110.443001,15.8,1
JMU,Jiamusi Airport,46.84339904789999,130.464996338,15.81,1
YGJ,Miho Yonago Airport,35.4921989440918,133.23599243164062,15.81,1
MPM,Maputo Airport,-25.920799,32.572601,15.82,1
HYN,Huangyan Luqiao Airport,28.56220054626465,121.4290008544922,15.82,1
KMJ,Kumamoto Airport,32.83729934692383,130.85499572753906,15.82,1
OIT,Oita Airport,33.479400634799994,131.736999512,15.82,1
MYW,Mtwara Airport,-10.339099884033203,40.18180084228515,15.83,2
ULZ,Donoi Airport,47.7093,96.5258,15.83,2
CLO,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,15.83,1
PZB,Pietermaritzburg Airport,-29.649000167799997,30.3987007141,15.83,1
KEP,Nepalgunj Airport,28.103599548339844,81.66699981689453,15.83,2
ZHA,Zhanjiang Airport,21.214399,110.358002,15.84,1
EZE,Ministro Pistarini International Airport,-34.8222,-58.5358,15.84,0
KIM,Kimberley Airport,-28.802799224900003,24.7651996613,15.84,1
HIJ,Hiroshima Airport,34.4361000061,132.919006348,15.85,1
YIC,Yichun Mingyueshan Airport,27.8025,114.3062,15.85,1
WUS,Nanping Wuyishan Airport,27.7019,118.000999,15.85,1
BSA,Bosaso Airport,11.27530002593994,49.14939880371094,15.85,2
TPQ,Amado Nervo National Airport,21.4195,-104.843002,15.86,1
NAO,Nanchong Airport,30.79545,106.1626,15.87,1
RCB,Richards Bay Airport,-28.740999221800003,32.0920982361,15.87,1
DUR,King Shaka International Airport,-29.6144444444,31.1197222222,15.87,1
KIX,Kansai International Airport,34.42729949951172,135.24400329589844,15.87,1
MYJ,Matsuyama Airport,33.82720184326172,132.6999969482422,15.88,1
JBQ,La Isabela International Airport,18.572500228881836,-69.98560333251953,15.88,2
ZKG,Kegaska Airport,50.1958007812,-61.2658004761,15.88,3
GGW,Wokal Field Glasgow International Airport,48.212502,-106.614998,15.88,2
WNZ,Wenzhou Longwan International Airport,27.912201,120.851997,15.88,1
LXA,Lhasa Gonggar Airport,29.2978000641,90.9119033813,15.89,1
HVR,Havre City County Airport,48.54299927,-109.762001,15.89,2
GDV,Dawson Community Airport,47.13869858,-104.8069992,15.9,2
YNC,Wemindji Airport,53.01060104370117,-78.83110046386719,15.91,3
MIG,Mianyang Airport,31.4281005859375,104.74099731445312,15.92,1
OKJ,Okayama Airport,34.7569007874,133.854995728,15.92,1
OLF,L M Clayton Airport,48.0945014954,-105.574996948,15.92,2
BRM,Barquisimeto International Airport,10.042746543884276,-69.3586196899414,15.92,2
YLE,Whatì Airport,63.13169860839844,-117.24600219726562,15.93,2
ARK,Arusha Airport,-3.3677899837493896,36.63330078125,15.93,2
KOJ,Kagoshima Airport,31.80340003967285,130.718994140625,15.93,1
SJW,Shijiazhuang Daguocun International Airport,38.28070068359375,114.6969985961914,15.94,1
IXZ,Vir Savarkar International Airport,11.641200065612791,92.72969818115234,15.94,1
NGO,Chubu Centrair International Airport,34.8583984375,136.80499267578125,15.94,1
CGH,Congonhas Airport,-23.626110076904297,-46.65638732910156,15.95,1
JUH,Jiuhuashan Airport,30.7403,117.6856,15.95,1
SZX,Shenzhen Bao'an International Airport,22.639299392700195,113.81099700927734,15.96,1
MAM,General Servando Canales International Airport,25.7698993683,-97.5252990723,15.96,1
XMN,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,15.97,1
YFJ,Wekweètì Airport,64.190804,-114.077002,15.97,2
YSG,Lutselk'e Airport,62.418303,-110.681998,15.97,2
KMI,Miyazaki Airport,31.877199173,131.449005127,15.97,1
TAK,Takamatsu Airport,34.214199066199996,134.01600647,15.97,1
IKS,Tiksi Airport,71.697700500488,128.90299987793,15.97,2
CZE,José Leonardo Chirinos Airport,11.41494369506836,-69.68090057373047,15.97,2
FRW,Francistown Airport,-21.15959930419922,27.47450065612793,15.97,1
XUZ,Xuzhou Guanyin Airport,34.059056,117.555278,15.98,1
DHI,Dhangarhi Airport,28.75329971313477,80.58190155029297,15.98,2
MGH,Margate Airport,-30.8574008942,30.343000412,15.98,1
ZUH,Zhuhai Jinwan Airport,22.006399,113.375999,15.98,1
CUM,Cumaná (Antonio José de Sucre) Airport,10.450332641601562,-64.1304702758789,15.98,2
MFM,Macau International Airport,22.149599,113.592003,15.98,1
PNZ,Senador Nilo Coelho Airport,-9.362409591674805,-40.56909942626953,15.99,2
YYQ,Churchill Airport,58.739200592041016,-94.06500244140624,15.99,2
SDY,Sidney - Richland Regional Airport,47.706902,-104.193001,15.99,2
HAK,Haikou Meilan International Airport,19.934900283813477,110.45899963378906,16.0,1
WRL,Worland Municipal Airport,43.9656982421875,-107.95099639892578,16.0,2
TEN,Tongren Fenghuang Airport,27.883333,109.308889,16.01,1
YRA,Rae Lakes Airport,64.11609649658203,-117.30999755859376,16.02,2
VIX,Eurico de Aguiar Salles Airport,-20.258057,-40.286388,16.02,1
PVU,Provo Municipal Airport,40.219200134277,-111.72299957275,16.02,1
TSN,Tianjin Binhai International Airport,39.124401092499994,117.346000671,16.03,1
RUN,Roland Garros Airport,-20.88710021972656,55.51029968261719,16.03,1
PQM,Palenque International Airport,17.533153,-92.015484,16.03,1
UTT,K. D. Matanzima Airport,-31.5463631849,28.6733551025,16.03,1
AAN,Al Ain International Airport,24.261699676513672,55.60919952392578,16.03,2
OIM,Oshima Airport,34.782001495399996,139.36000061,16.04,1
SOM,San Tomé Airport,8.9451465606689,-64.151084899902,16.04,2
UST,Northeast Florida Regional Airport,29.9592,-81.339798,16.04,2
LSP,Josefa Camejo International Airport,11.78077507019043,-70.15149688720703,16.05,2
